time_s,target_x_m,target_y_m,target_z_m,target_vx_mps,target_vy_mps,target_vz_mps,interceptor_x_m,interceptor_y_m,interceptor_z_m,interceptor_vx_mps,interceptor_vy_mps,interceptor_vz_mps,commanded_ax_mps2,commanded_ay_mps2,commanded_az_mps2,applied_ax_mps2,applied_ay_mps2,applied_az_mps2,distance_m,closing_speed_mps,los_rate_norm_radps
0.9,810.6667099566225,202.66667748915563,304.00001623373294,11.851899951802347,2.9629749879505867,4.44446248192588,1.06875,0.4275000000000001,2.629227186821799,2.25,0.9000000000000002,4.692994732740378,20.142414633258365,4.635750820841824,2.8407106212587196,2.5,1.0,2.8407106212587196,887.2282086183762,0.0,0.004038101310330385
0.9500000000000001,811.2593049542127,202.81482623855317,304.2222393578292,11.851899951802347,2.9629749879505867,4.44446248192588,1.1875,0.4750000000000001,2.8705307023069078,2.375,0.9500000000000003,4.826070309702173,19.98678618355593,4.573240513091431,2.6615115392358835,2.5,1.0,2.6615115392358835,887.6770734752738,0.0,0.004125440658421887
1.0,811.8518999518028,202.9629749879507,304.4444624819255,11.851899951802347,2.9629749879505867,4.44446248192588,1.3125,0.5250000000000001,3.1180679104143474,2.5,1.0000000000000002,4.950744162148789,19.83117218460008,4.510724730762063,2.4934770489323252,2.5,1.0,2.4934770489323252,888.117587179151,0.0,0.004203949113795119
1.05,812.444494949393,203.11112373734824,304.66668560602176,11.851899951802347,2.9629749879505867,4.44446248192588,1.44375,0.5775000000000001,3.3714449010852734,2.625,1.0500000000000003,5.06753981341852,19.67557133711906,4.448203158085957,2.3359130253946256,2.5,1.0,2.3359130253946256,888.5498855574164,0.0,0.00427420255003589
1.1,813.0370899469831,203.25927248674577,304.88890873011803,11.851899951802347,2.9629749879505867,4.44446248192588,1.58125,0.6325000000000002,3.630292312983256,2.75,1.1000000000000003,5.176948237959649,19.519982425865326,4.385675499864108,2.188168490822567,2.5,1.0,2.188168490822567,888.9740958419575,0.0,0.004336740412460596
1.1500000000000001,813.6296849445732,203.4074212361433,305.1111318542143,11.851899951802347,2.9629749879505867,4.44446248192588,1.725,0.6900000000000002,3.89426380721346,2.875,1.1500000000000004,5.279429884604083,19.364404314285366,4.323141480141565,2.049632932888674,2.5,1.0,2.049632932888674,889.3903371993779,0.0,0.0043920680561066365
1.2000000000000002,814.2222799421634,203.55556998554084,305.3333549783106,11.851899951802347,2.9629749879505867,4.44446248192588,1.875,0.7500000000000002,4.163034635917913,3.0,1.2000000000000004,5.375416574089048,19.208835939526296,4.260600840966077,1.919733789699305,2.5,1.0,1.919733789699305,889.7987212295436,0.0,0.004440658931958369
1.25,814.8148749397535,203.70371873493838,305.55557810240686,11.851899951802347,2.9629749879505867,4.44446248192588,2.03125,0.8125000000000002,4.436300299849979,3.125,1.2500000000000004,5.465313278641313,19.053276307757887,4.198053341224923,1.7979340910453045,2.5,1.0,1.7979340910453045,890.1993524342106,0.0,0.004482956631570116
1.3,815.4074699373436,203.8518674843359,305.77780122650313,11.851899951802347,2.9629749879505867,4.44446248192588,2.19375,0.8775000000000003,4.713775289397626,3.25,1.3000000000000005,5.5494997909529475,18.89772448979027,4.135498755555001,1.6837302462327008,2.5,1.0,1.6837302462327008,890.592328657426,0.0,0.004519376799535917
1.35,816.0000649349338,204.00001623373345,306.0000243505994,11.851899951802347,2.9629749879505867,4.44446248192588,2.3625000000000003,0.9450000000000003,4.995191903868741,3.375,1.3500000000000005,5.628332289422301,18.74217961696861,4.072936873321572,1.5766499693870595,2.5,1.0,1.5766499693870595,890.9777414993121,0.0,0.004550308922597597
1.4000000000000001,816.5926599325239,204.14816498313098,306.2222474746957,11.851899951802347,2.9629749879505867,4.44446248192588,2.5375,1.0150000000000003,5.280299144174082,3.5,1.4000000000000006,5.702144806106823,18.586640877327273,4.010367497661368,1.4762503336904431,2.5,1.0,1.4762503336904431,891.3556767047604,0.0,0.004576118003573625
1.4500000000000002,817.1852549301141,204.29631373252852,306.44447059879195,11.851899951802347,2.9629749879505867,4.44446248192588,2.71875,1.0875000000000004,5.568861674345774,3.625,1.4500000000000006,5.771250603433841,18.431107511987157,3.947790444585989,1.3821159465403698,2.5,1.0,1.3821159465403698,891.7262145284915,0.0,0.004597146127727277
1.5,817.7778499277042,204.44446248192605,306.6666937228882,11.851899951802347,2.9629749879505867,4.44446248192588,2.90625,1.1625000000000003,5.86065884761276,3.75,1.5000000000000007,5.835943465339726,18.275578811780825,3.8852055421418368,1.2938572381177016,2.5,1.0,1.2938572381177016,892.089430077851,0.0,0.0046137139286700395
1.55,818.3704449252944,204.5926112313236,306.8889168469845,11.851899951802347,2.9629749879505867,4.44446248192588,3.1,1.2400000000000004,6.155483793020539,3.875,1.5500000000000007,5.8964989081555705,18.12005411409101,3.822612629623008,1.2111088563168915,2.5,1.0,1.2111088563168915,892.4453936346516,0.0,0.004626121960411742
1.6,818.9630399228845,204.74075998072112,307.1111399710808,11.851899951802347,2.9629749879505867,4.44446248192588,3.3000000000000003,1.3200000000000005,6.4531425588318925,4.0,1.6000000000000008,5.953175316227063,17.96453279988909,3.76001155683382,1.1335281614298542,2.5,1.0,1.1335281614298542,892.7941709572925,0.0,0.004634651981719639
1.6500000000000001,819.5556349204746,204.88890873011866,307.33336309517705,11.851899951802347,2.9629749879505867,4.44446248192588,3.50625,1.4025000000000005,6.753453309179208,4.125,1.6500000000000008,6.006215006946313,17.809014290960857,3.697402183397843,1.0607938143850026,2.5,1.0,1.0607938143850026,893.1358235643246,0.0,0.0046395681585314884
1.7000000000000002,820.1482299180648,205.0370574795162,307.5555862192733,11.851899951802347,2.9629749879505867,4.44446248192588,3.71875,1.4875000000000005,7.056245570658344,4.25,1.7000000000000008,6.055845229582724,17.653498047307796,3.6347843781105285,0.9926044527282207,2.5,1.0,0.9926044527282207,893.4704090005673,0.0,0.004641118189780549
1.75,820.7408249156549,205.18520622891373,307.7778093433696,11.851899951802347,2.9629749879505867,4.44446248192588,3.9375,1.5750000000000006,7.361359525759714,4.375,1.7500000000000009,6.102279102027399,17.497983564712662,3.572158018332665,0.9286774488934968,2.5,1.0,0.9286774488934968,893.7979810868148,0.0,0.004639534361630629
1.8,821.333419913245,205.33335497831126,308.00003246746587,11.851899951802347,2.9629749879505867,4.44446248192588,4.1625,1.6650000000000007,7.6686453502252085,4.5,1.800000000000001,6.145716489309885,17.34247037245914,3.509522989422099,0.868747745649715,2.5,1.0,0.868747745649715,894.1185901541229,0.0,0.0046350345347848645
1.85,821.9260149108352,205.4815037277088,308.22225559156215,11.851899951802347,2.9629749879505867,4.44446248192588,4.39375,1.7575000000000007,7.977962591600522,4.625,1.850000000000001,6.186344827506271,17.186958031195722,3.446879184201329,0.8125667639277168,2.5,1.0,0.8125667639277168,894.4322832635986,0.0,0.004627823069221084
1.9000000000000001,822.5186099084253,205.62965247710633,308.4444787156584,11.851899951802347,2.9629749879505867,4.44446248192588,4.63125,1.8525000000000007,8.28917958642216,4.75,1.900000000000001,6.2243398964327605,17.031446130934754,3.384226502458673,0.7599013785297948,2.5,1.0,0.7599013785297948,894.7391044125729,0.0,0.004618091690417257
1.9500000000000002,823.1112049060155,205.77780122650387,308.6667018397547,11.851899951802347,2.9629749879505867,4.44446248192588,4.875,1.9500000000000008,8.602172913637554,4.875,1.950000000000001,6.2598665443079105,16.875934289178034,3.321564850480936,0.7105329575030028,2.5,1.0,0.7105329575030028,895.0390947279805,0.0,0.004606020300861275
2.0,823.7037999036056,205.9259499759014,308.88892496385097,11.851899951802347,2.9629749879505867,4.44446248192588,5.125,2.0500000000000007,8.916826882006,5.0,2.000000000000001,6.293079367368914,16.720422149161063,3.2588941406155545,0.6642564612200685,2.5,1.0,0.6642564612200685,895.3322926477229,0.0,0.004591777740388751
2.0500000000000003,824.2963949011958,206.07409872529894,309.11114808794724,11.851899951802347,2.9629749879505867,4.44446248192588,5.38125,2.1525000000000007,9.233033049368087,5.125,2.0500000000000007,6.324123347241771,16.564909378208316,3.1962142908603797,0.6208795974571424,2.5,1.0,0.6208795974571424,895.6187340907511,0.0,0.004575522498658847
2.1,824.8889898987859,206.22224747469647,309.3333712120435,11.851899951802347,2.9629749879505867,4.44446248192588,5.64375,2.2575000000000007,9.550689771802647,5.25,2.1000000000000005,6.353134448691197,16.409395666192687,3.1335252244793597,0.5802220289885329,2.5,1.0,0.5802220289885329,895.8984526165546,0.0,0.00455740338286068
2.15,825.481584896376,206.370396224094,309.5555943361398,11.851899951802347,2.9629749879505867,4.44446248192588,5.9125,2.3650000000000007,9.869701780813292,5.375,2.1500000000000004,6.38024018021292,16.25388072409227,3.07082686964247,0.5421146304344593,2.5,1.0,0.5421146304344593,896.1714795747048,0.0,0.0045375601435399555
2.2,826.0741798939662,206.51854497349154,309.77781746023607,11.851899951802347,2.9629749879505867,4.44446248192588,6.1875,2.4750000000000005,10.18997978680219,5.5,2.2,6.405560119777967,16.098364282638602,3.0081191590883614,0.506398791300936,2.5,1.0,0.506398791300936,896.4378442450675,0.0,0.004516124061246283
2.25,826.6667748915563,206.66669372288908,310.00004058433234,11.851899951802347,2.9629749879505867,4.44446248192588,6.46875,2.5875000000000004,10.511440107196941,5.625,2.25,6.429206407895012,15.942846091050367,2.945402029808324,0.4729257623409089,2.5,1.0,0.4729257623409089,896.697573969255,0.0,0.004493218496525182
2.3000000000000003,827.2593698891465,206.8148424722866,310.2222637084286,11.851899951802347,2.9629749879505867,4.44446248192588,6.75625,2.7025000000000006,10.834004317698053,5.75,2.3,6.451284210022225,15.78732591584726,2.8826754227501694,0.4415560425442555,2.5,1.0,0.4415560425442555,896.9506942738594,0.0,0.004468959405614043
2.35,827.8519648867366,206.96299122168415,310.4444868325249,11.851899951802347,2.9629749879505867,4.44446248192588,7.05,2.8200000000000007,11.157598925209744,5.875,2.3499999999999996,6.471892150233798,15.631803539738879,2.8199392825408207,0.41215880423147055,2.5,1.0,0.41215880423147055,897.1972289859739,0.0,0.004443455824047501
2.4000000000000004,828.4445598843267,207.11113997108168,310.66670995662116,11.851899951802347,2.9629749879505867,4.44446248192588,7.35,2.940000000000001,11.482155061106141,6.0,2.3999999999999995,6.491122717927946,15.476278760583998,2.7571935572263992,0.38461135388295764,2.5,1.0,0.38461135388295764,897.4372003414805,0.0,0.004416810320234079
2.45,829.0371548819169,207.25928872047922,310.88893308071744,11.851899951802347,2.9629749879505867,4.44446248192588,7.65625,3.062500000000001,11.807608193568745,6.125,2.4499999999999993,6.509062649252082,15.32075139041563,2.6944381980287124,0.3587986264827059,2.5,1.0,0.3587986264827059,897.6706290865512,0.0,0.004389119420931614
2.5,829.629749879507,207.40743746987675,311.1111562048137,11.851899951802347,2.9629749879505867,4.44446248192588,7.96875,3.187500000000001,12.133897857809583,6.25,2.499999999999999,6.525793284816757,15.165221254527856,2.631673159117114,0.33461271129351267,2.5,1.0,0.33461271129351267,897.8975345727835,0.0,0.004360474010423612
2.5500000000000003,830.2223448770972,207.5555862192743,311.33337932891,11.851899951802347,2.9629749879505867,4.44446248192588,8.2875,3.315000000000001,12.460967403068196,6.375,2.549999999999999,6.541390905172257,15.00968819062039,2.5688983973947344,0.3119524071099977,2.5,1.0,0.3119524071099977,898.1179348463656,0.0,0.004330959705081186
2.6,830.8149398746873,207.70373496867182,311.55560245300626,11.851899951802347,2.9629749879505867,4.44446248192588,8.612499999999999,3.4450000000000007,12.788763755339701,6.5,2.5999999999999988,6.555927045430128,14.854152047997319,2.5061138722982244,0.29072280515740734,2.5,1.0,0.29072280515740734,898.3318467316454,0.0,0.00430065720488543
2.6500000000000004,831.4075348722774,207.85188371806936,311.77782557710253,11.851899951802347,2.9629749879505867,4.44446248192588,8.94375,3.5775000000000006,13.117237194856003,6.625,2.6499999999999986,6.569468790326017,14.698612686816567,2.4433195456101053,0.2708348979177755,2.5,1.0,0.2708348979177755,898.5392859094468,0.0,0.004269642623382265
2.7,832.0001298698676,208.0000324674669,312.0000487011988,11.851899951802347,2.9629749879505867,4.44446248192588,9.28125,3.7125000000000004,13.446341147402983,6.75,2.6999999999999984,6.5820790509396145,14.543069977386839,2.3805153812829647,0.2522052122719509,2.5,1.0,0.2522052122719509,898.7402669904657,0.0,0.004237987797445385
2.75,832.5927248674577,208.14818121686443,312.2222718252951,11.851899951802347,2.9629749879505867,4.44446248192588,9.625,3.85,13.776031988613578,6.875,2.7499999999999982,6.593816824211922,14.387523799509067,2.317701345274715,0.2347554654461581,2.5,1.0,0.2347554654461581,898.9348035840487,0.0,0.0042057605781326635
2.8000000000000003,833.1853198650479,208.29632996626196,312.44449494939136,11.851899951802347,2.9629749879505867,4.44446248192588,9.975,3.99,14.106268860430038,7.0,2.799999999999998,6.604737436329202,14.231974041859562,2.2548774053942577,0.21841224234560586,2.5,1.0,0.21841224234560586,899.1229083626475,0.0,0.004173025103836584
2.85,833.777914862638,208.4444787156595,312.66671807348763,11.851899951802347,2.9629749879505867,4.44446248192588,10.331249999999999,4.1325,14.437013498978862,7.125,2.849999999999998,6.614892770976491,14.0764206014122,2.192043531156851,0.2031066929457781,2.5,1.0,0.2031066929457781,899.3045931222127,0.0,0.004139842056849804
2.9000000000000004,834.3705098602281,208.59262746505703,312.8889411975839,11.851899951802347,2.9629749879505867,4.44446248192588,10.69375,4.2775,14.768230073148924,7.25,2.8999999999999977,6.624331483401229,13.920863382897192,2.1291996936486,0.188774248494763,2.5,1.0,0.188774248494763,899.4798688387891,0.0,0.0041062689043920835
2.95,834.9631048578183,208.74077621445457,313.1111643216802,11.851899951802347,2.9629749879505867,4.44446248192588,11.0625,4.425,15.099885033207379,7.375,2.9499999999999975,6.633099201169091,13.765302298294108,2.066345865399458,0.17535435535723565,2.5,1.0,0.17535435535723565,899.6487457215433,0.0,0.004072360125074646
3.0,835.5556998554084,208.8889249638521,313.33338744577645,11.851899951802347,2.9629749879505867,4.44446248192588,11.4375,4.574999999999999,15.431946968829342,7.5,2.9999999999999973,6.641238712439274,13.609737266357017,2.0034820202642476,0.16279022540366284,2.5,1.0,0.16279022540366284,899.8112332624513,0.0,0.004038167421711735
3.0500000000000003,836.1482948529986,209.03707371324964,313.5556105698727,11.851899951802347,2.9629749879505867,4.44446248192588,11.81875,4.727499999999999,15.764386475956096,7.625,3.049999999999997,6.648790142535084,13.454168212169705,1.9406081333111302,0.15102860191619327,2.5,1.0,0.15102860191619327,899.9673402828543,0.0,0.0040037399213268265
3.1,836.7408898505887,209.18522246264718,313.777833693969,11.851899951802347,2.9629749879505867,4.44446248192588,12.206249999999999,4.882499999999999,16.097176031932968,7.75,3.099999999999997,6.655791119537423,13.298595066728973,1.8777241807171152,0.1400195400467863,2.5,1.0,0.1400195400467863,900.1170749770787,0.0,0.003969124363142027
3.1500000000000004,837.3334848481788,209.3333712120447,314.0000568180653,11.851899951802347,2.9629749879505867,4.44446248192588,12.6,5.039999999999999,16.430289878412147,7.875,3.149999999999997,6.662276929583575,13.143017766554461,1.8148301396701094,0.1297162009230246,2.5,1.0,0.1297162009230246,900.2604449533052,0.0,0.0039343652752836
3.2,837.926079845769,209.48151996144225,314.22227994216155,11.851899951802347,2.9629749879505867,4.44446248192588,13.0,5.199999999999999,16.763703911537707,8.0,3.1999999999999966,6.668280662511235,12.987436253323041,1.751925988277132,0.12007465855321753,2.5,1.0,0.12007465855321753,900.3974572718604,0.0,0.0038995051408838694
3.25,838.5186748433591,209.62966871083978,314.4445030662578,11.851899951802347,2.9629749879505867,4.44446248192588,13.40625,5.362499999999999,17.097395578960107,8.125,3.2499999999999964,6.673833348448,12.831850473526485,1.689011705478276,0.11105371873529113,2.5,1.0,0.11105371873529113,900.5281184810907,0.0,0.0038645845542099088
3.3000000000000003,839.1112698409493,209.77781746023732,314.6667261903541,11.851899951802347,2.9629749879505867,4.44446248192588,13.81875,5.527499999999999,17.431343783255564,8.25,3.2999999999999963,6.6789640859091595,12.676260378150728,1.6260872709660668,0.10261474922317548,2.5,1.0,0.10261474922317548,900.6524346509731,0.0,0.003829642367402011
3.35,839.7038648385394,209.92596620963485,314.8889493144504,11.851899951802347,2.9629749879505867,4.44446248192588,14.237499999999999,5.6949999999999985,17.76552879135215,8.375,3.349999999999996,6.683700161931711,12.520665922375475,1.5631526651098548,0.094721520451031,2.5,1.0,0.094721520451031,900.770411404604,0.0,0.003794715828359937
3.4000000000000004,840.2964598361295,210.07411495903239,315.11117243854665,11.851899951802347,2.9629749879505867,4.44446248192588,14.6625,5.864999999999998,18.099932149589133,8.5,3.399999999999996,6.688067164739659,12.365067065292882,1.5002078688849663,0.08734005615894991,2.5,1.0,0.08734005615894991,900.8820539476984,0.0,0.0037598407102720673
3.45,840.8890548337197,210.22226370842992,315.3333955626429,11.851899951802347,2.9629749879505867,4.44446248192588,15.09375,6.037499999999998,18.434536604059378,8.625,3.4499999999999957,6.6920890894048926,12.209463769644007,1.4372528638062432,0.08043849330467201,2.5,1.0,0.08043849330467201,900.9873670962276,0.0,0.0037250514332415967
3.5,841.4816498313098,210.37041245782746,315.5556186867392,11.851899951802347,2.9629749879505867,4.44446248192588,15.53125,6.212499999999998,18.769326025906334,8.75,3.4999999999999956,6.695788436939096,12.05385600157196,1.374287631865757,0.0739869506840729,2.5,1.0,0.0739869506840729,901.0863553023096,0.0,0.003690381178424963
3.5500000000000003,842.0742448289,210.518561207225,315.77784181083547,11.851899951802347,2.9629749879505867,4.44446248192588,15.975,6.389999999999997,19.104285341267587,8.875,3.5499999999999954,6.699186307225049,11.89824373039075,1.3113121554743878,0.06795740571906905,2.5,1.0,0.06795740571906905,901.1790226784645,0.0,0.003655861995060177
3.6,842.6668398264901,210.66670995662253,316.00006493493174,11.851899951802347,2.9629749879505867,4.44446248192588,16.425,6.569999999999997,19.439400465576103,9.0,3.599999999999995,6.702302486170311,11.742626928368729,1.2483264174070374,0.06232357890522899,2.5,1.0,0.06232357890522899,901.2653730203368,0.0,0.0036215249007269987
3.6500000000000004,843.2594348240802,210.81485870602006,316.222288059028,11.851899951802347,2.9629749879505867,4.44446248192588,16.88125,6.752499999999997,19.774658241948227,9.125,3.649999999999995,6.705155527442458,11.587005570525774,1.1853304007512555,0.05706082544295499,2.5,1.0,0.05706082544295499,901.3454098279807,0.0,0.0035873999751465475
3.7,843.8520298216704,210.9630074554176,316.4445111831243,11.851899951802347,2.9629749879505867,4.44446248192588,17.34375,6.9374999999999964,20.110046383404363,9.25,3.699999999999995,6.707762829122741,11.431379634443388,1.1223240888590302,0.05214603360565673,2.5,1.0,0.05214603360565673,901.4191363258013,0.0,0.0035535164477949995
3.75,844.4446248192605,211.11115620481513,316.66673430722057,11.851899951802347,2.9629749879505867,4.44446248192588,17.8125,7.1249999999999964,20.445553418684064,9.375,3.7499999999999947,6.710140705594049,11.275749100086712,1.0593074653015722,0.04755752942615432,2.5,1.0,0.04755752942615432,901.4865554812338,0.0,0.003519902779574474
3.8000000000000003,845.0372198168507,211.25930495421267,316.88895743131684,11.851899951802347,2.9629749879505867,4.44446248192588,18.2875,7.314990701284564,20.78116864143204,9.5,3.7998140256913393,6.712304454959474,11.120113949637975,0.9962805138268915,0.043274987308502544,2.5,0.9962805138268915,0.043274987308502544,901.547672125758,0.0,0.0034865136603839846
3.85,845.6298148144408,211.4074537036102,317.1111805554131,11.851899951802347,2.9629749879505867,4.44446248192588,18.76875,7.507315091998679,21.116882062528656,9.625,3.846487814282307,6.714268421932362,10.964474148524163,0.9334757718193598,0.03927933945775064,2.5,0.9334757718193598,0.03927933945775064,901.6025242712002,0.0,0.003452177242696565
3.9000000000000004,846.222409812031,211.55560245300774,317.3334036795094,11.851899951802347,2.9629749879505867,4.44446248192588,19.25625,7.701825951456044,21.45268436511889,9.75,3.8902171891473056,6.716046051804695,10.808829365214722,0.8745874972999701,0.03555259744667638,2.5,0.8745874972999701,0.03555259744667638,901.6511474679124,0.0,0.003416901353122236
3.95,846.8150048096211,211.70375120240527,317.55562680360566,11.851899951802347,2.9629749879505867,4.44446248192588,19.75,7.898385241539223,21.788566862457813,9.875,3.9311858016635743,6.71764994677842,10.653179289861665,0.819372250325372,0.03207789947448636,2.5,0.819372250325372,0.03207789947448636,901.6935749584842,0.0,0.0033807003048405963
4.0,847.4075998072112,211.8518999518028,317.77784992770194,11.851899951802347,2.9629749879505867,4.44446248192588,20.25,8.096863535925845,22.124521458396345,10.0,3.9695658877324402,6.719091918770622,10.497523632917035,0.7676017213773151,0.028839439844046133,2.5,0.7676017213773151,0.028839439844046133,901.7298378220836,0.0,0.0033435935557947043
4.05,848.0001948048014,212.00004870120034,318.0000730517982,11.851899951802347,2.9629749879505867,4.44446248192588,20.75625,8.297139484790064,22.460540610342008,10.125,4.005518977284371,6.720383038913303,10.34186212383663,0.7190617910386171,0.02582240285361137,2.5,0.7190617910386171,0.02582240285361137,901.7599651099803,0.0,0.003305604576432002
4.1000000000000005,848.5927898023915,212.14819745059788,318.2222961758945,11.851899951802347,2.9629749879505867,4.44446248192588,21.26875,8.499099312774543,22.79661729453974,10.25,4.039196559689589,6.721533683954641,10.18619450986475,0.6735516481043735,0.023012900826767657,2.5,0.6735516481043735,0.023012900826767657,901.7839839727735,0.0,0.003266759897129733
4.15,849.1853847999816,212.2963461999954,318.44451929999076,11.851899951802347,2.9629749879505867,4.44446248192588,21.7875,8.702636348165266,23.132744973527526,10.375,4.070740707814455,6.7225535797557185,10.030520554894782,0.6308829624973034,0.02039791602155172,2.5,0.6308829624973034,0.02039791602155172,901.8019197798144,0.0,0.003227088309411895
4.2,849.7779797975718,212.44449494939295,318.66674242408703,11.851899951802347,2.9629749879505867,4.44446248192588,22.3125,8.907650581329943,23.46891756563075,10.5,4.100284663293548,6.723451842064512,9.874840038400974,0.5908791095818755,0.017965246175867255,2.5,0.5908791095818755,0.017965246175867255,901.8137962312944,0.0,0.003186620198576493
